# Variant 3: BERT ONLY (reference_length = 6)
segment,start_time,timestamp,model,title,avg_score,bert_score,cosine_score,penalty
1,0,00:00,llama3.1-8b,Folding Borders: Neural Networks' Geometric Power,0.3394809663295746,0.3394809663295746,0.0,1.0
1,0,00:00,llama3.1-8b,Folding Borders: Neural Networks' Geometric Power,0.3394809663295746,0.3394809663295746,0.0,1.0
1,0,00:00,llama3.1-8b,Folding Borders: Neural Networks' Geometric Power,0.3394809663295746,0.3394809663295746,0.0,1.0
1,0,00:00,llama3.1-8b,Folding Borders: Neural Networks' Geometric Secrets,0.33921754360198975,0.33921754360198975,0.0,1.0
1,0,00:00,llama3.1-8b,Folding Space: Neural Networks' Border Boundaries,0.33712518215179443,0.33712518215179443,0.0,1.0
1,0,00:00,llama3.1-8b,Folding Space: Neural Networks' Geometric Power,0.3323518931865692,0.3323518931865692,0.0,1.0
1,0,00:00,qwen2-7b,Neural Networks' Precision in Border Approximation,0.33056649565696716,0.33056649565696716,0.0,1.0
1,0,00:00,llama3.1-8b,Folding Space: Neural Networks' Geometric Secrets,0.32722002267837524,0.32722002267837524,0.0,1.0
1,0,00:00,llama3.1-8b,Folding Space: Neural Networks' Geometric Secrets,0.32722002267837524,0.32722002267837524,0.0,1.0
1,0,00:00,llama3.1-8b,Folding Reality: Neural Networks' Geometric Power,0.32443875074386597,0.32443875074386597,0.0,1.0
1,0,00:00,llama3.1-8b,Folding Reality: Neural Networks' Geometric Power,0.32443875074386597,0.32443875074386597,0.0,1.0
1,0,00:00,gemma2-9b,Folding Maps With Neural Networks,0.3223026692867279,0.3223026692867279,0.0,1.0
1,0,00:00,gemma2-9b,Folding Maps with Neural Networks,0.3223026692867279,0.3223026692867279,0.0,1.0
1,0,00:00,gemma2-9b,Folding Maps with Neural Networks,0.3223026692867279,0.3223026692867279,0.0,1.0
1,0,00:00,gemma2-9b,Folding Maps with Neural Networks,0.3223026692867279,0.3223026692867279,0.0,1.0
1,0,00:00,gemma2-9b,Folding Maps with Neural Networks,0.3223026692867279,0.3223026692867279,0.0,1.0
1,0,00:00,gemma2-9b,Folding Maps With Neural Networks,0.3223026692867279,0.3223026692867279,0.0,1.0
1,0,00:00,gemma2-9b,Neural Networks & Border Approximations,0.3176022469997406,0.3176022469997406,0.0,1.0
1,0,00:00,tinyllama,The Universal Approxmation Theorem,0.312578946352005,0.312578946352005,0.0,1.0
1,0,00:00,gemma2-9b,Neural Networks: Approximating Borders,0.31137266755104065,0.31137266755104065,0.0,1.0
1,0,00:00,gemma2-9b,Neural Networks: Approximating Borders,0.31137266755104065,0.31137266755104065,0.0,1.0
1,0,00:00,qwen2-7b,Neural Networks Unravel Complex Borders,0.3002638518810272,0.3002638518810272,0.0,1.0
1,0,00:00,gemma2-9b,Neural Networks & Border Approximation,0.2947036921977997,0.2947036921977997,0.0,1.0
1,0,00:00,tinyllama,Universal Approximate Theorem: A Transcription,0.2940617501735687,0.2940617501735687,0.0,1.0
1,0,00:00,qwen2-7b,Neural Networks' Border-Bending Magic,0.2930605113506317,0.2930605113506317,0.0,1.0
1,0,00:00,qwen2-7b,Neural Networks' Border-Painting Odyssey,0.2901037633419037,0.2901037633419037,0.0,1.0
1,0,00:00,tinyllama,How to Improve Your Transcription Skills,0.28503140807151794,0.28503140807151794,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Universal Approximations: Fitting Complex Borders with Neural Networks,0.2713415154191407,0.3786875903606415,0.0,0.7165313105737893
1,0,00:00,mistral-7b-v0.3,Universal Approximations: Fitting Complex Borders with Neural Networks,0.2713415154191407,0.3786875903606415,0.0,0.7165313105737893
1,0,00:00,mistral-7b-v0.3,Universal Approximations: Fitting Complex Borders with Neural Networks,0.2713415154191407,0.3786875903606415,0.0,0.7165313105737893
1,0,00:00,mistral-7b-v0.3,Universal Approximations: Fitting Complex Borders with Neural Networks,0.2713415154191407,0.3786875903606415,0.0,0.7165313105737893
1,0,00:00,mistral-7b-v0.3,Universal Approximations: Fitting Complex Borders with Neural Networks,0.2713415154191407,0.3786875903606415,0.0,0.7165313105737893
1,0,00:00,mistral-7b-v0.3,Universal Approximations: Fitting Complex Borders with Neural Networks,0.2713415154191407,0.3786875903606415,0.0,0.7165313105737893
1,0,00:00,mistral-7b-v0.3,Universal Approximations: Fitting Complex Borders with Neural Networks,0.2713415154191407,0.3786875903606415,0.0,0.7165313105737893
