# Variant 1: BERT + Cosine Similarity (reference_length = 6)
segment,start_time,timestamp,model,title,avg_score,bert_score,cosine_score,penalty
1,0,00:00,tinyllama,Engineering Influence on Our Lives,0.33776317983102866,0.4073486030101776,0.2681777566518797,1.0
1,0,00:00,tinyllama,Engineering Influence on Our Lives,0.33776317983102866,0.4073486030101776,0.2681777566518797,1.0
1,0,00:00,llama3.1-8b,Engineering's Impact on Our Daily Lives,0.308982802389563,0.43238723278045654,0.18557837199866947,1.0
1,0,00:00,tinyllama,Engineering Innovations That Transform Our Lives,0.3003190087492064,0.4428555369377136,0.15778248056069918,1.0
1,0,00:00,tinyllama,Engineering Influences Our Lives,0.29259133187571507,0.4194123148918152,0.165770348859615,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Our World Every Day,0.28621693722554,0.41465139389038086,0.15778248056069916,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Our World Every Day,0.28621693722554,0.41465139389038086,0.15778248056069916,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Our World Every Day,0.28621693722554,0.41465139389038086,0.15778248056069916,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Our World Every Day,0.28621693722554,0.41465139389038086,0.15778248056069916,1.0
1,0,00:00,llama3.1-8b,How Engineering Shapes Our World Around,0.28556486241169726,0.4133472442626953,0.15778248056069918,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.2735561288887412,0.47237762808799744,0.17395913464386492,0.846481724890614
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.2735561288887412,0.47237762808799744,0.17395913464386492,0.846481724890614
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.2735561288887412,0.47237762808799744,0.17395913464386492,0.846481724890614
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.2735561288887412,0.47237762808799744,0.17395913464386492,0.846481724890614
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.2735561288887412,0.47237762808799744,0.17395913464386492,0.846481724890614
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.2735561288887412,0.47237762808799744,0.17395913464386492,0.846481724890614
1,0,00:00,llama3.1-8b,Engineering Our Everyday Lives,0.26012216357031803,0.3544739782810211,0.165770348859615,1.0
1,0,00:00,tinyllama,Engineering the Future,0.2541240767398144,0.27623069286346436,0.23201746061616452,1.0
1,0,00:00,tinyllama,Engineering the Future,0.2541240767398144,0.27623069286346436,0.23201746061616452,1.0
1,0,00:00,tinyllama,Engineering the Future,0.2541240767398144,0.27623069286346436,0.23201746061616452,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Life,0.2515033335528741,0.42543527483940125,0.07757139226634695,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Life,0.2515033335528741,0.42543527483940125,0.07757139226634695,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Life,0.2515033335528741,0.42543527483940125,0.07757139226634695,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Life,0.2515033335528741,0.42543527483940125,0.07757139226634695,1.0
1,0,00:00,tinyllama,Engineering: A Field That Changes Everything,0.2499915915772934,0.3811694085597992,0.11881377459478758,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.24057957540372707,0.4035877585411072,0.07757139226634695,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.24057957540372707,0.4035877585411072,0.07757139226634695,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.24057957540372707,0.4035877585411072,0.07757139226634695,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.24057957540372707,0.4035877585411072,0.07757139226634695,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.24057957540372707,0.4035877585411072,0.07757139226634695,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.24057957540372707,0.4035877585411072,0.07757139226634695,1.0
1,0,00:00,llama3.1-8b,Engineering's Impact on Daily Life,0.23883801709035732,0.4001046419143677,0.07757139226634695,1.0
1,0,00:00,llama3.1-8b,Engineering's Impact on Daily Life,0.23883801709035732,0.4001046419143677,0.07757139226634695,1.0
1,0,00:00,llama3.1-8b,Engineering's Impact on Everyday Life,0.2330392302117715,0.38850706815719604,0.07757139226634695,1.0
1,0,00:00,llama3.1-8b,“The Invisible Hand Behind Modern Living”,0.2293741191558418,0.3421953618526459,0.11655287645903771,1.0
1,0,00:00,llama3.1-8b,How Engineering Shapes Your World,0.22614558252683115,0.40097323060035706,0.05131793445330525,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.21544826792079744,0.2829291522502899,0.14796738359130496,1.0
1,0,00:00,tinyllama,Engineering Transformation: How Technology Is Shaping Our World,0.190821161699604,0.42958229780197144,0.10304247067268686,0.7165313105737893
1,0,00:00,tinyllama,Engineering Revolutions - How Technology Changed Our World,0.18572667780531213,0.406415194272995,0.1119897241571139,0.7165313105737893
1,0,00:00,llama3.1-8b,"Engineering Our World, One Innovation at a Time",0.15176085181965296,0.337992399930954,0.08560626095135909,0.7165313105737893
1,0,00:00,llama3.1-8b,Built by Engineers,0.12626691162586212,0.25253382325172424,0.0,1.0
2,7,00:07,llama3.1-8b,The Engineering Infrastructure of Our World,0.34745058283508135,0.32727447152137756,0.3676266941487851,1.0
2,7,00:07,tinyllama,The World of Civil Engineering,0.34198493037457894,0.3011806607246399,0.382789200024518,1.0
2,7,00:07,qwen2-7b,Engineering the Foundations of Our World,0.32226992739836724,0.3126920163631439,0.3318478384335905,1.0
2,7,00:07,qwen2-7b,Engineering the Foundations of Our World,0.32226992739836724,0.3126920163631439,0.3318478384335905,1.0
2,7,00:07,qwen2-7b,Engineering the Foundations of Our World,0.32226992739836724,0.3126920163631439,0.3318478384335905,1.0
2,7,00:07,gemma2-9b,Mapping the World of Engineering,0.3130807592972298,0.31232917308807373,0.31383234550638583,1.0
2,7,00:07,gemma2-9b,Mapping the World of Engineering,0.3130807592972298,0.31232917308807373,0.31383234550638583,1.0
2,7,00:07,gemma2-9b,Mapping the World of Engineering,0.3130807592972298,0.31232917308807373,0.31383234550638583,1.0
2,7,00:07,gemma2-9b,Mapping the World of Engineering,0.3130807592972298,0.31232917308807373,0.31383234550638583,1.0
2,7,00:07,gemma2-9b,Mapping the World of Engineering,0.3130807592972298,0.31232917308807373,0.31383234550638583,1.0
2,7,00:07,llama3.1-8b,The Many Faces Of Engineering,0.29339653397641374,0.27296072244644165,0.31383234550638583,1.0
2,7,00:07,qwen2-7b,Engineering the World: From Pyramids to Pipelines,0.2864331044261526,0.3601921498775482,0.31656931112898845,0.846481724890614
2,7,00:07,qwen2-7b,The Engineering Blueprint: From Cities to Corrosion,0.28063930406670723,0.34027552604675293,0.32279680219039275,0.846481724890614
2,7,00:07,qwen2-7b,The Engineering Blueprint: Foundations of Our World,0.2606007655460279,0.3187287747859955,0.29699808117112236,0.846481724890614
2,7,00:07,tinyllama,Engineering the Future,0.2551502266205216,0.23387345671653748,0.27642699652450575,1.0
2,7,00:07,gemma2-9b,Engineering: The Big Picture,0.25301705290519233,0.25142133235931396,0.2546127734510707,1.0
2,7,00:07,llama3.1-8b,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,llama3.1-8b,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,llama3.1-8b,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,llama3.1-8b,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,llama3.1-8b,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,llama3.1-8b,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,llama3.1-8b,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,llama3.1-8b,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,tinyllama,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,tinyllama,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,tinyllama,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,tinyllama,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,tinyllama,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,tinyllama,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,tinyllama,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,tinyllama,Engineering the World Around,0.2429252896370934,0.22364214062690735,0.26220843864727944,1.0
2,7,00:07,gemma2-9b,Engineering Our World: A Map,0.23707791693220648,0.29957905411720276,0.17457677974721023,1.0
2,7,00:07,gemma2-9b,Engineering Our World: A Map,0.23707791693220648,0.29957905411720276,0.17457677974721023,1.0
2,7,00:07,mistral-7b-v0.3,Mapping the World of Engineering: From Cities to Structures,0.22927302387942167,0.39051035046577454,0.36550427206970726,0.6065306597126334
2,7,00:07,mistral-7b-v0.3,Mapping the World of Engineering: From Cities to Structures,0.22927302387942167,0.39051035046577454,0.36550427206970726,0.6065306597126334
2,7,00:07,mistral-7b-v0.3,Mapping the World of Engineering: From Cities to Structures,0.22927302387942167,0.39051035046577454,0.36550427206970726,0.6065306597126334
2,7,00:07,qwen2-7b,The Engineering Blueprint: From Infrastructure to Everyday Objects,0.2236172277733193,0.3536219596862793,0.2705440034012219,0.7165313105737893
2,7,00:07,qwen2-7b,The Blueprint of Our World: Engineering's Vital Role,0.216374344829257,0.332716166973114,0.27123328125403223,0.7165313105737893
2,7,00:07,qwen2-7b,The Blueprint of Our World: Engineering's Vital Role,0.216374344829257,0.332716166973114,0.27123328125403223,0.7165313105737893
2,7,00:07,qwen2-7b,The Blueprint of Our World: Engineering's Vital Role,0.216374344829257,0.332716166973114,0.27123328125403223,0.7165313105737893
2,7,00:07,mistral-7b-v0.3,Exploring the World of Civil Engineering: Building Our Cities,0.21555474812749192,0.3734742999076843,0.33730509656872476,0.6065306597126334
2,7,00:07,gemma2-9b,Engineering Our World,0.20672609088249622,0.22631001472473145,0.18714216704026096,1.0
2,7,00:07,gemma2-9b,Engineering Our World,0.20672609088249622,0.22631001472473145,0.18714216704026096,1.0
2,7,00:07,mistral-7b-v0.3,Exploring the World of Civil Engineering: Building Our Future,0.20239128856903046,0.35444164276123047,0.31293200217510597,0.6065306597126334
2,7,00:07,mistral-7b-v0.3,Mapping Out Civil Engineering: Building the World Around,0.19606399160142868,0.3286808133125305,0.21857787226932657,0.7165313105737893
2,7,00:07,mistral-7b-v0.3,Mapping Out Civil Engineering: The Art of Building Big,0.19259811482255082,0.3488660454750061,0.2862151717343643,0.6065306597126334
2,7,00:07,mistral-7b-v0.3,Mapping Out Civil Engineering: The Pillars of Modern Infrastructure,0.19016426926281144,0.35673943161964417,0.2703163197018435,0.6065306597126334
2,7,00:07,mistral-7b-v0.3,Exploring the World of Civil Engineering: Building Our Cities and Infrastructure,0.18033536969646824,0.4014183282852173,0.4284763476084185,0.43459820850707825
2,7,00:07,mistral-7b-v0.3,Mapping Out Civil Engineering: The Pillars of Our Built World,0.1639750091786868,0.34891217947006226,0.2898472350491001,0.513417119032592
3,157,02:37,llama3.1-8b,The Interconnected World of Engineering Disciplines,0.34343531331438026,0.3287442922592163,0.3581263343695443,1.0
3,157,02:37,mistral-7b-v0.3,Cross-Disciplinary Engineering: From Materials to Motion,0.27872100428564817,0.34659793972969055,0.2108440688416058,1.0
3,157,02:37,llama3.1-8b,Cross-Disciplinary Engineering: Connections and Applications,0.27343857317307196,0.3476834297180176,0.1991937166281264,1.0
3,157,02:37,mistral-7b-v0.3,Cross-Disciplinary Engineering: From Bikes to Biotech,0.25498974168920935,0.3428109884262085,0.1671684949522102,1.0
3,157,02:37,qwen2-7b,Engineering's Cross-Disciplinary Nature and Its Impact,0.2545892528444899,0.34826773405075073,0.1609107716382291,1.0
3,157,02:37,qwen2-7b,Engineering's Cross-Disciplinary Nature and Its Impact,0.2545892528444899,0.34826773405075073,0.1609107716382291,1.0
3,157,02:37,qwen2-7b,Engineering's Cross-Disciplinary Nature and Its Impact,0.2545892528444899,0.34826773405075073,0.1609107716382291,1.0
3,157,02:37,qwen2-7b,Cross-Disciplinary Engineering: From Buildings to Biotechnology,0.252783734286691,0.3499343693256378,0.15563309924774418,1.0
3,157,02:37,mistral-7b-v0.3,Engineering: Cross-Disciplinary Science for Modern Living,0.24043787410216466,0.3471507728099823,0.133724975394347,1.0
3,157,02:37,tinyllama,Understanding Corrosion And Breakdown Of Materials Over Time,0.23090597396726364,0.4033147394657135,0.24119575312492303,0.7165313105737893
3,157,02:37,tinyllama,Understanding Corrosion And Breakdown Of Materials Over Time,0.23090597396726364,0.4033147394657135,0.24119575312492303,0.7165313105737893
3,157,02:37,tinyllama,Understanding Corrosion And Breakdown Of Materials Over Time,0.23090597396726364,0.4033147394657135,0.24119575312492303,0.7165313105737893
3,157,02:37,qwen2-7b,Engineering's Cross-Disciplinary Nature: From Buildings to Biotech,0.22227506938094255,0.375514954328537,0.1496589811386838,0.846481724890614
3,157,02:37,qwen2-7b,Engineering's Cross-Disciplinary Nature: From Bikes to Biopharma,0.21991101813338737,0.3598455488681793,0.15974279348334688,0.846481724890614
3,157,02:37,qwen2-7b,Engineering's Cross-Disciplinary Nature Unveiled,0.21881820680755726,0.3308942914009094,0.10674212221420507,1.0
3,157,02:37,mistral-7b-v0.3,Engineering's Cross-Disciplinary Impact on Society,0.21732091009769355,0.3330287039279938,0.10161311626739333,1.0
3,157,02:37,llama3.1-8b,Cross-Disciplinary Engineering: Interconnected Fields,0.21689194439313408,0.3372296690940857,0.0965542196921825,1.0
3,157,02:37,llama3.1-8b,Cross-Disciplinary Engineering Applications,0.21547548251311296,0.30048811435699463,0.1304628506692313,1.0
3,157,02:37,mistral-7b-v0.3,Engineering: A Cross-Disciplinary Approach to Improving Life,0.21510174998771525,0.3591226041316986,0.14910278021552192,0.846481724890614
