# Variant 4: BERT ONLY (reference_length = 8)
segment,start_time,timestamp,model,title,avg_score,bert_score,cosine_score,penalty
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.47237762808799744,0.47237762808799744,0.0,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.47237762808799744,0.47237762808799744,0.0,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.47237762808799744,0.47237762808799744,0.0,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.47237762808799744,0.47237762808799744,0.0,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.47237762808799744,0.47237762808799744,0.0,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Every Aspect of Our Lives,0.47237762808799744,0.47237762808799744,0.0,1.0
1,0,00:00,tinyllama,Engineering Innovations That Transform Our Lives,0.4428555369377136,0.4428555369377136,0.0,1.0
1,0,00:00,llama3.1-8b,Engineering's Impact on Our Daily Lives,0.43238723278045654,0.43238723278045654,0.0,1.0
1,0,00:00,tinyllama,Engineering Transformation: How Technology Is Shaping Our World,0.42958229780197144,0.42958229780197144,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Life,0.42543527483940125,0.42543527483940125,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Life,0.42543527483940125,0.42543527483940125,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Life,0.42543527483940125,0.42543527483940125,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Life,0.42543527483940125,0.42543527483940125,0.0,1.0
1,0,00:00,tinyllama,Engineering Influences Our Lives,0.4194123148918152,0.4194123148918152,0.0,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Our World Every Day,0.41465139389038086,0.41465139389038086,0.0,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Our World Every Day,0.41465139389038086,0.41465139389038086,0.0,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Our World Every Day,0.41465139389038086,0.41465139389038086,0.0,1.0
1,0,00:00,qwen2-7b,Engineering: Shaping Our World Every Day,0.41465139389038086,0.41465139389038086,0.0,1.0
1,0,00:00,llama3.1-8b,How Engineering Shapes Our World Around,0.4133472442626953,0.4133472442626953,0.0,1.0
1,0,00:00,tinyllama,Engineering Influence on Our Lives,0.4073486030101776,0.4073486030101776,0.0,1.0
1,0,00:00,tinyllama,Engineering Influence on Our Lives,0.4073486030101776,0.4073486030101776,0.0,1.0
1,0,00:00,tinyllama,Engineering Revolutions - How Technology Changed Our World,0.406415194272995,0.406415194272995,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.4035877585411072,0.4035877585411072,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.4035877585411072,0.4035877585411072,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.4035877585411072,0.4035877585411072,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.4035877585411072,0.4035877585411072,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.4035877585411072,0.4035877585411072,0.0,1.0
1,0,00:00,mistral-7b-v0.3,Engineering's Impact on Modern Living,0.4035877585411072,0.4035877585411072,0.0,1.0
1,0,00:00,llama3.1-8b,How Engineering Shapes Your World,0.40097323060035706,0.40097323060035706,0.0,1.0
1,0,00:00,llama3.1-8b,Engineering's Impact on Daily Life,0.4001046419143677,0.4001046419143677,0.0,1.0
1,0,00:00,llama3.1-8b,Engineering's Impact on Daily Life,0.4001046419143677,0.4001046419143677,0.0,1.0
1,0,00:00,llama3.1-8b,Engineering's Impact on Everyday Life,0.38850706815719604,0.38850706815719604,0.0,1.0
1,0,00:00,tinyllama,Engineering: A Field That Changes Everything,0.3811694085597992,0.3811694085597992,0.0,1.0
1,0,00:00,llama3.1-8b,Engineering Our Everyday Lives,0.3544739782810211,0.3544739782810211,0.0,1.0
1,0,00:00,llama3.1-8b,“The Invisible Hand Behind Modern Living”,0.3421953618526459,0.3421953618526459,0.0,1.0
1,0,00:00,llama3.1-8b,"Engineering Our World, One Innovation at a Time",0.337992399930954,0.337992399930954,0.0,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.2829291522502899,0.2829291522502899,0.0,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.2829291522502899,0.2829291522502899,0.0,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.2829291522502899,0.2829291522502899,0.0,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.2829291522502899,0.2829291522502899,0.0,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.2829291522502899,0.2829291522502899,0.0,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.2829291522502899,0.2829291522502899,0.0,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.2829291522502899,0.2829291522502899,0.0,1.0
1,0,00:00,gemma2-9b,Engineering Our World,0.2829291522502899,0.2829291522502899,0.0,1.0
